Id,CityId,PoolId,QuestId,Type,Rarity,CenterPosition,Title,Description,Target,
15101,2,1102,0,Scene,0,Event_15101,Serangan Langsung,Capai tujuan dalam batas waktu. Mengalahkan musuh akan memberimu sedikit lebih banyak waktu.,Selesaikan Tantangan Waktu,
15103,2,1102,0,Scene,0,Event_15103,Serangan Langsung,Capai tujuan dalam batas waktu. Mengalahkan musuh akan memberimu sedikit lebih banyak waktu.,Selesaikan Tantangan Waktu,
15104,2,1102,0,Scene,0,Event_15104,Serangan Langsung,Capai tujuan dalam batas waktu. Mengalahkan musuh akan memberimu sedikit lebih banyak waktu.,Selesaikan Tantangan Waktu,
15105,2,1102,0,Scene,0,Event_15105,Serangan Langsung,Capai tujuan dalam batas waktu. Mengalahkan musuh akan memberimu sedikit lebih banyak waktu.,Selesaikan Tantangan Waktu,
15200,2,1104,0,Scene,0,Event_15200,Mengapa Memukul Batu?,Sekelompok Hilichurl berkeliaran di alam liar. Beberapa di antaranya diperkuat dengan unsur Geo. Kalahkan mereka dan akhiri semua ini.,Habisi semua musuh,
15201,2,1104,0,Scene,0,Event_15201,Mengapa Memukul Batu?,Sekelompok Hilichurl berkeliaran di alam liar. Beberapa di antaranya diperkuat dengan unsur Geo. Kalahkan mereka dan akhiri semua ini.,Habisi semua musuh,
15202,2,1104,0,Scene,0,Event_15202,Mengapa Memukul Batu?,Sekelompok Hilichurl berkeliaran di alam liar. Beberapa di antaranya diperkuat dengan unsur Geo. Kalahkan mereka dan akhiri semua ini.,Habisi semua musuh,
15203,2,1104,0,Scene,0,Event_15203,Mengapa Memukul Batu?,Sekelompok Hilichurl berkeliaran di alam liar. Beberapa di antaranya diperkuat dengan unsur Geo. Kalahkan mereka dan akhiri semua ini.,Habisi semua musuh,
15204,2,1104,0,Scene,0,Event_15204,Mengapa Memukul Batu?,Sekelompok Hilichurl berkeliaran di alam liar. Beberapa di antaranya diperkuat dengan unsur Geo. Kalahkan mereka dan akhiri semua ini.,Habisi semua musuh,
15205,2,1104,0,Scene,0,Event_15205,Mengapa Memukul Batu?,Sekelompok Hilichurl berkeliaran di alam liar. Beberapa di antaranya diperkuat dengan unsur Geo. Kalahkan mereka dan akhiri semua ini.,Habisi semua musuh,
15206,2,1104,0,Scene,0,Event_15206,Mengapa Memukul Batu?,Sekelompok Hilichurl berkeliaran di alam liar. Beberapa di antaranya diperkuat dengan unsur Geo. Kalahkan mereka dan akhiri semua ini.,Habisi semua musuh,
15207,2,1104,0,Scene,0,Event_15207,Mengapa Memukul Batu?,Sekelompok Hilichurl berkeliaran di alam liar. Beberapa di antaranya diperkuat dengan unsur Geo. Kalahkan mereka dan akhiri semua ini.,Habisi semua musuh,
15208,2,1104,0,Scene,0,Event_15208,Mengapa Memukul Batu?,Sekelompok Hilichurl berkeliaran di alam liar. Beberapa di antaranya diperkuat dengan unsur Geo. Kalahkan mereka dan akhiri semua ini.,Habisi semua musuh,
15300,2,1103,0,Scene,2,Event_15300,Langkah Kecil Hilichurl,Para Hilichurl membuat perkemahan di alam liar untuk mengumpulkan teman-temannya. Kalahkan mereka dan akhiri semua ini.,Habisi semua musuh,
15302,2,1103,0,Scene,2,Event_15302,Langkah Kecil Hilichurl,Para Hilichurl membuat perkemahan di alam liar untuk mengumpulkan teman-temannya. Kalahkan mereka dan akhiri semua ini.,Habisi semua musuh,
15303,2,1103,0,Scene,2,Event_15303,Langkah Kecil Hilichurl,Para Hilichurl membuat perkemahan di alam liar untuk mengumpulkan teman-temannya. Kalahkan mereka dan akhiri semua ini.,Habisi semua musuh,
15304,2,1103,0,Scene,2,Event_15304,Langkah Kecil Hilichurl,Para Hilichurl membuat perkemahan di alam liar untuk mengumpulkan teman-temannya. Kalahkan mereka dan akhiri semua ini.,Habisi semua musuh,
15400,2,1103,0,Scene,2,Event_15400,Kejahatan yang Menyebar,Abyss Mage terlihat melakukan ritual kepada para Hilichurl. Kalahkan mereka dan akhiri semua ini.,Habisi semua musuh,
15401,2,1103,0,Scene,2,Event_15401,Kejahatan yang Menyebar,Abyss Mage terlihat melakukan ritual kepada para Hilichurl. Kalahkan mereka dan akhiri semua ini.,Habisi semua musuh,
15403,2,1103,0,Scene,2,Event_15403,Kejahatan yang Menyebar,Abyss Mage terlihat melakukan ritual kepada para Hilichurl. Kalahkan mereka dan akhiri semua ini.,Habisi semua musuh,
15404,2,1103,0,Scene,2,Event_15404,Kejahatan yang Menyebar,Abyss Mage terlihat melakukan ritual kepada para Hilichurl. Kalahkan mereka dan akhiri semua ini.,Habisi semua musuh,
15405,2,1103,0,Scene,2,Event_15405,Kejahatan yang Menyebar,Abyss Mage terlihat melakukan ritual kepada para Hilichurl. Kalahkan mereka dan akhiri semua ini.,Habisi semua musuh,
15501,2,1103,0,Scene,0,Event_15501,Bahaya Meningkat,Para Hilichurl membangun menara di alam liar. Ayo cepat hancurkan.,Hancurkan menara Hilichurl,
15502,2,1103,0,Scene,0,Event_15502,Bahaya Meningkat,Para Hilichurl membangun menara di alam liar. Ayo cepat hancurkan.,Hancurkan menara Hilichurl,
15503,2,1103,0,Scene,0,Event_15503,Bahaya Meningkat,Para Hilichurl membangun menara di alam liar. Ayo cepat hancurkan.,Hancurkan menara Hilichurl,
15504,2,1103,0,Scene,0,Event_15504,Bahaya Meningkat,Para Hilichurl membangun menara di alam liar. Ayo cepat hancurkan.,Hancurkan menara Hilichurl,
15505,2,1103,0,Scene,0,Event_15505,Bahaya Meningkat,Para Hilichurl membangun menara di alam liar. Ayo cepat hancurkan.,Hancurkan menara Hilichurl,
15600,2,1104,0,Scene,0,Event_15600,Bahan Peledak yang Berguling,Para Hilichurl membuat gentong peledak berbahaya di alam liar. Bahannya adalah... Slime?! Ayo hentikan mereka!,Habisi semua musuh,
15601,2,1104,0,Scene,0,Event_15601,Bahan Peledak yang Berguling,Para Hilichurl membuat gentong peledak berbahaya di alam liar. Bahannya adalah... Slime?! Ayo hentikan mereka!,Habisi semua musuh,
15602,2,1104,0,Scene,0,Event_15602,Bahan Peledak yang Berguling,Para Hilichurl membuat gentong peledak berbahaya di alam liar. Bahannya adalah... Slime?! Ayo hentikan mereka!,Habisi semua musuh,
15603,2,1104,0,Scene,0,Event_15603,Bahan Peledak yang Berguling,Para Hilichurl membuat gentong peledak berbahaya di alam liar. Bahannya adalah... Slime?! Ayo hentikan mereka!,Habisi semua musuh,
15604,2,1104,0,Scene,0,Event_15604,Bahan Peledak yang Berguling,Para Hilichurl membuat gentong peledak berbahaya di alam liar. Bahannya adalah... Slime?! Ayo hentikan mereka!,Habisi semua musuh,
15701,2,1103,0,Scene,0,Event_15701,Darurat,Seorang agen Fatui terlihat berkeliaran di alam liar, mengancam keselamatan yang ada di sekitarnya. Kalahkan mereka dan akhiri semua ini.,Kalahkan Fatui Agent,
15702,2,1103,0,Scene,0,Event_15702,Darurat,Ruin Guard terlihat berkeliaran di alam liar, mengancam keselamatan yang ada di sekitarnya. Kalahkan dia dan akhiri semua ini.,Kalahkan Ruin Guard,
15703,2,1103,0,Scene,0,Event_15703,Darurat,Seorang agen Fatui terlihat berkeliaran di alam liar, mengancam keselamatan yang ada di sekitarnya. Kalahkan mereka dan akhiri semua ini.,Kalahkan Fatui Agent,
15704,2,1103,0,Scene,0,Event_15704,Darurat,Eye of the Storm terlihat berkeliaran di alam liar, mengancam keselamatan yang ada di sekitarnya. Kalahkan mereka dan akhiri semua ini.,Kalahkan Eye of the Storm,
15800,2,1104,0,Scene,0,Event_15800,Perampok Tak Bermoral,Sekelompok Treasure Hoarder membuat perkemahan di alam liar dan mempunyai rencana yang tidak baik. Kalahkan mereka dan akhiri semua ini.,Kalahkan semua musuh,
15801,2,1104,0,Scene,0,Event_15801,Perampok Tak Bermoral,Sekelompok Treasure Hoarder membuat perkemahan di alam liar dan mempunyai rencana yang tidak baik. Kalahkan mereka dan akhiri semua ini.,Kalahkan semua musuh,
15802,2,1104,0,Scene,0,Event_15802,Perampok Tak Bermoral,Sekelompok Treasure Hoarder membuat perkemahan di alam liar dan mempunyai rencana yang tidak baik. Kalahkan mereka dan akhiri semua ini.,Kalahkan semua musuh,
15803,2,1104,0,Scene,0,Event_15803,Perampok Tak Bermoral,Sekelompok Treasure Hoarder membuat perkemahan di alam liar dan mempunyai rencana yang tidak baik. Kalahkan mereka dan akhiri semua ini.,Kalahkan semua musuh,
15804,2,1104,0,Scene,0,Event_15804,Perampok Tak Bermoral,Sekelompok Treasure Hoarder membuat perkemahan di alam liar dan mempunyai rencana yang tidak baik. Kalahkan mereka dan akhiri semua ini.,Kalahkan semua musuh,
15900,2,1101,0,Scene,0,Event_15900,Pertahanan yang Kokoh,Kalahkan semua musuh dan lindungi Monolit Ley Line.,Selesaikan tantangan dengan melindungi Monolit Ley Line,
15901,2,1101,0,Scene,0,Event_15901,Pertahanan yang Kokoh,Kalahkan semua musuh dan lindungi Monolit Ley Line.,Selesaikan tantangan dengan melindungi Monolit Ley Line,
15902,2,1101,0,Scene,0,Event_15902,Pertahanan yang Kokoh,Kalahkan semua musuh dan lindungi Monolit Ley Line.,Selesaikan tantangan dengan melindungi Monolit Ley Line,
15903,2,1101,0,Scene,0,Event_15903,Pertahanan yang Kokoh,Kalahkan semua musuh dan lindungi Monolit Ley Line.,Selesaikan tantangan dengan melindungi Monolit Ley Line,
15904,2,1101,0,Scene,0,Event_15904,Pertahanan yang Kokoh,Kalahkan semua musuh dan lindungi Monolit Ley Line.,Selesaikan tantangan dengan melindungi Monolit Ley Line,
15905,2,1101,0,Scene,0,Event_15905,Pertahanan yang Kokoh,Kalahkan semua musuh dan lindungi Monolit Ley Line.,Selesaikan tantangan dengan melindungi Monolit Ley Line,
16000,2,1101,0,Scene,0,Event_16000,Bisa Karena Biasa,Sejumlah besar elemen Electro di alam liar telah mengganggu keseimbangan elemental. Kalahkan semua musuh, tapi waspadalah terhadap sambaran petir saat berada di area tersebut!,Selesaikan tantangan waktu terbatas dengan mengalahkan semua musuh,
16001,2,1101,0,Scene,0,Event_16001,Bisa Karena Biasa,Sejumlah besar elemen Electro di alam liar telah mengganggu keseimbangan elemental. Kalahkan semua musuh, tapi waspadalah terhadap sambaran petir saat berada di area tersebut!,Selesaikan tantangan waktu terbatas dengan mengalahkan semua musuh,
16003,2,1101,0,Scene,0,Event_16003,Bisa Karena Biasa,Sejumlah besar elemen Electro di alam liar telah mengganggu keseimbangan elemental. Kalahkan semua musuh, tapi waspadalah terhadap sambaran petir saat berada di area tersebut!,Selesaikan tantangan waktu terbatas dengan mengalahkan semua musuh,
16004,2,1101,0,Scene,0,Event_16004,Bisa Karena Biasa,Sejumlah besar elemen Pyro di alam liar telah mengganggu keseimbangan elemental. Kalahkan semua musuh, tapi waspadalah terhadap Pyro DMG yang terus-menerus saat berada di area tersebut,Selesaikan tantangan waktu terbatas dengan mengalahkan semua musuh,
16006,2,1101,0,Scene,0,Event_16006,Bisa Karena Biasa,Sejumlah besar elemen Pyro di alam liar telah mengganggu keseimbangan elemental. Kalahkan semua musuh, tapi waspadalah terhadap Pyro DMG yang terus-menerus saat berada di area tersebut,Selesaikan tantangan waktu terbatas dengan mengalahkan semua musuh,
16007,2,1101,0,Scene,0,Event_16007,Bisa Karena Biasa,Sejumlah besar elemen Pyro di alam liar telah mengganggu keseimbangan elemental. Kalahkan semua musuh, tapi waspadalah terhadap Pyro DMG yang terus-menerus saat berada di area tersebut,Selesaikan tantangan waktu terbatas dengan mengalahkan semua musuh,
16401,2,1102,0,Scene,0,Event_16401,Maju dengan Kecepatan Penuh,Capai tujuan dalam batas waktu. Mengalahkan musuh akan memberimu sedikit lebih banyak waktu.,Capai lokasi tujuan dalam batas waktu,
16402,2,1102,0,Scene,0,Event_16402,Maju dengan Kecepatan Penuh,Capai tujuan dalam batas waktu. Mengalahkan musuh akan memberimu sedikit lebih banyak waktu.,Capai lokasi tujuan dalam batas waktu,
16403,2,1102,0,Scene,0,Event_16403,Maju dengan Kecepatan Penuh,Capai tujuan dalam batas waktu. Mengalahkan musuh akan memberimu sedikit lebih banyak waktu.,Capai lokasi tujuan dalam batas waktu,
16501,2,1102,0,Scene,0,Event_16501,Petunjuk Keamanan,Balon udara yang dipakai untuk memuat barang sepertinya sudah diincar oleh monster. Jangan biarkan monster merebut barang muatan dan antarkan balon udara ini agar bisa sampai ke tujuan dengan selamat.,Antarkan dan lindungi kargo balon udara sampai ke tujuan,
16502,2,1102,0,Scene,0,Event_16502,Petunjuk Keamanan,Balon udara yang dipakai untuk memuat barang sepertinya sudah diincar oleh monster. Jangan biarkan monster merebut barang muatan dan antarkan balon udara ini agar bisa sampai ke tujuan dengan selamat.,Antarkan dan lindungi kargo balon udara sampai ke tujuan,
16503,2,1102,0,Scene,0,Event_16503,Petunjuk Keamanan,Balon udara yang dipakai untuk memuat barang sepertinya sudah diincar oleh monster. Jangan biarkan monster merebut barang muatan dan antarkan balon udara ini agar bisa sampai ke tujuan dengan selamat.,Antarkan dan lindungi kargo balon udara sampai ke tujuan,
16504,2,1102,0,Scene,0,Event_16504,Petunjuk Keamanan,Balon udara yang dipakai untuk memuat barang sepertinya sudah diincar oleh monster. Jangan biarkan monster merebut barang muatan dan antarkan balon udara ini agar bisa sampai ke tujuan dengan selamat.,Antarkan dan lindungi kargo balon udara sampai ke tujuan,
16600,2,1102,0,Scene,0,Event_16600,Muatan Berbahaya,Para Hilichurl mengawal balon Slime yang penuh dengan benda berbahaya. Hancurkan balon Slime Hilichurl dan singkirkan ancaman ini.,Hancurkan balon Slime,
16601,2,1102,0,Scene,0,Event_16601,Muatan Berbahaya,Para Hilichurl mengawal balon Slime yang penuh dengan benda berbahaya. Hancurkan balon Slime Hilichurl dan singkirkan ancaman ini.,Hancurkan balon Slime,
16602,2,1102,0,Scene,0,Event_16602,Muatan Berbahaya,Para Hilichurl mengawal balon Slime yang penuh dengan benda berbahaya. Hancurkan balon Slime Hilichurl dan singkirkan ancaman ini.,Hancurkan balon Slime,
16603,2,1102,0,Scene,0,Event_16603,Muatan Berbahaya,Para Hilichurl mengawal balon Slime yang penuh dengan benda berbahaya. Hancurkan balon Slime Hilichurl dan singkirkan ancaman ini.,Hancurkan balon Slime,
16604,2,1102,0,Scene,0,Event_16604,Muatan Berbahaya,Para Hilichurl mengawal balon Slime yang penuh dengan benda berbahaya. Hancurkan balon Slime Hilichurl dan singkirkan ancaman ini.,Hancurkan balon Slime,
25300,2,2101,2210001,Quest,1,Event_25300,Penginapan Tengah Rawa,Huai'an khawatir akan monster-monster yang berkeliaran di dekat Wangshu Inn...,Selesaikan permintaan Huai'an,
25301,2,2101,2210101,Quest,1,Event_25300,Penginapan Tengah Rawa,Huai'an khawatir akan monster-monster yang berkeliaran di dekat Wangshu Inn...,Selesaikan permintaan Huai'an,
25302,2,2101,2210201,Quest,1,Event_25300,Penginapan Tengah Rawa,Huai'an khawatir akan monster-monster yang berkeliaran di dekat Wangshu Inn...,Selesaikan permintaan Huai'an,
25400,2,2101,2210301,Quest,1,Event_25300,Tamu dari Jauh,Belakangan ada gerak-gerik mencurigakan di sekitar Wangshu Inn. Membuat Verr Goldet khawatir akan keamanan di penginapan...,Bantu Verr Goldet,
25401,2,2101,2210401,Quest,1,Event_25300,Tamu dari Jauh,Belakangan ada gerak-gerik mencurigakan di sekitar Wangshu Inn. Membuat Verr Goldet khawatir akan keamanan di penginapan...,Bantu Verr Goldet,
25402,2,2101,2210501,Quest,1,Event_25300,Tamu dari Jauh,Belakangan ada gerak-gerik mencurigakan di sekitar Wangshu Inn. Membuat Verr Goldet khawatir akan keamanan di penginapan...,Bantu Verr Goldet,
25500,2,2101,2230001,Quest,1,Event_25500,Buku Harian Perjalanan Geo,Musheng sepertinya tahu banyak hal mengenai Archon Geo...,Dengarkan cerita Musheng,
25600,2,2101,2230101,Quest,1,Event_25600,Kisah Menggantung,Master Teh Liu Su lupa sampai di mana dia menceritakan kisahnya, dan hal itu benar-benar mengganggunya...,Bantu Liu Su,
25700,2,2101,2230201,Quest,1,Event_25700,Novel ini Luar Biasa!,Chang the Ninth sudah menulis sebuah novel baru, dan dia mencari seseorang untuk mengantarnya ke Feiyun Commerce Guild secepat mungkin...,Bantu Chang the Ninth,
25800,2,2101,2230301,Quest,1,Event_25800,Rasa Sebuah Anggur,Bisnis di Tavern Degui kurang baik akhir-akhir ini dan dia tidak tahu apa yang harus dilakukan...,Bantu Degui,
25900,2,2101,2230401,Quest,1,Event_25900,Harta Karun Pelaut,Perekonomian Zhangshun tidak begitu baik, dia mencari cara untuk mencari lebih banyak Mora...,Bantu Zhangshun,
25901,2,2101,2230601,Quest,1,Event_25900,Harta Karun Pelaut,Perekonomian Zhangshun tidak begitu baik, dia mencari cara untuk mencari lebih banyak Mora...,Bantu Zhangshun,
25902,2,2101,2230701,Quest,1,Event_25900,Harta Karun Pelaut,Perekonomian Zhangshun tidak begitu baik, dia mencari cara untuk mencari lebih banyak Mora...,Bantu Zhangshun,
26000,2,2101,2230501,Quest,1,Event_26000,Batu Menjadi Permata,Shitou dengan penuh semangat mengundang orang-orang untuk bermain game dengannya...,Bermain dengan Shitou,
26100,2,2101,2200001,Quest,1,Q22000LuluSpawn,Bajak Laut di Liyue Harbor!,Ada segerombolan anak-anak yang ingin sekali bermain bajak laut...,Temani anak-anak bermain bajak laut,
26200,2,2101,2200101,Quest,1,Q22000LuluSpawn,Bajak Laut di Liyue Harbor!,Ada segerombolan anak-anak yang ingin sekali bermain bajak laut...,Temani anak-anak bermain bajak laut,
26300,2,2101,2200201,Quest,1,Q22000LuluSpawn,Bajak Laut di Liyue Harbor!,Ada segerombolan anak-anak yang ingin sekali bermain bajak laut...,Temani anak-anak bermain bajak laut,
26400,2,2101,2200301,Quest,1,Event_26400,Dilema Smiley Yanxiao,Koki di Wangshu Inn, Smiley Yanxiao memerlukan berbagai bahan untuk masakannya, dan dia mencari seseorang untuk membantunya...,Bantu Smiley Yanxiao,
26500,2,2101,2200401,Quest,1,Q22003JiangXueBorn,Jiangxue Sang Pemancing,Jiangxue memancing seorang diri, sepertinya dia menunggu sesuatu terjadi...,Bantu Jiangxue,
25100,2,2101,2210601,Quest,1,Event_25100,Satu Kapal, Dua Kapal, Tiga Kapal...,Karena lupa menghitung jumlah kapal di dermaga, Linling kini sedang dalam kebingungan...,Selesaikan permintaan Linling,
25200,2,2101,2210701,Quest,1,Event_25200,Pertanda Baik,Zhihua meyakini dia akan segera bertemu dengan jodohnya, dan dia sedang mencari orang untuk membantu menemukannya...,Selesaikan permintaan Zhihua,
25000,2,2101,2210801,Quest,1,Event_25000,Di mana Pedang yang Tersembunyi itu?,Lan mencari sebuah pedang, tapi masih belum ketemu juga, akhirnya dia memutuskan untuk memperluas area pencariannya...,Selesaikan permintaan Lan,
25001,2,2101,2210901,Quest,1,Event_25000,Di mana Pedang yang Tersembunyi itu?,Lan mencari sebuah pedang, tapi masih belum ketemu juga, akhirnya dia memutuskan untuk memperluas area pencariannya...,Selesaikan permintaan Lan,
25002,2,2101,2211001,Quest,1,Event_25000,Di mana Pedang yang Tersembunyi itu?,Lan mencari sebuah pedang, tapi masih belum ketemu juga, akhirnya dia memutuskan untuk memperluas area pencariannya...,Selesaikan permintaan Lan,
26600,2,2101,2211201,Quest,1,Event_26600_01,Tangga Menuju Wangshu,Huai'an dari Wangshu Inn ingin mencoba memperbaiki celah di tangga penginapan, dan dia mencari seseorang untuk membantunya...,Bantu Huai'an,
26700,2,2101,2211301,Quest,1,Event_26700_01,Tangga Menuju Wangshu,Huai'an dari Wangshu Inn ingin mencoba memperbaiki celah lainnya di tangga penginapan, dan dia mencari seseorang untuk membantunya...,Bantu Huai'an,
26800,2,2101,2200501,Quest,1,Q22005BaoerInitPos,Relik yang Hilang,Bao'er mengaku bahwa dia telah kehilangan sebuah relik yang sangat berharga dan sekarang dia panik sekali mencarinya. Mungkin dia perlu bantuan...,Bantu Bao'er,
26801,2,2101,2200601,Quest,1,Q22005BaoerInitPos,Relik yang Hilang,Bao'er mengaku bahwa dia telah kehilangan sebuah relik yang sangat berharga dan sekarang dia panik sekali mencarinya. Mungkin dia perlu bantuan...,Bantu Bao'er,
26802,2,2101,2200701,Quest,1,Q22005BaoerInitPos,Relik yang Hilang,Bao'er mengaku bahwa dia telah kehilangan sebuah relik yang sangat berharga dan sekarang dia panik sekali mencarinya. Mungkin dia perlu bantuan...,Bantu Bao'er,
26900,2,2101,2200901,Quest,1,Q22009SoRaYaInitPos,Hentikan perampokan,Soraya sangat muak dengan para Treasure Hoarder yang selalu menggali relik. Dia mencari seseorang untuk membantunya menghentikan aksi mereka untuk selamanya.,Bantu Soraya,
27000,2,2101,2200801,Quest,1,Q1120201NPC,Obat yang Baik Terasa Pahit,Anak perempuan Chenxiang, Hongdou, menolak untuk minum obat. Mungkin sesendok Almond Tofu bisa membantunya untuk meminum obat itu...,Bantu Chenxiang,
28000,2,2101,2211401,Quest,1,Event_25100,Yang disebut "Pekerjaan",Karena terlalu sering melakukan kesalahan di tempat kerja, Linling terancam untuk kehilangan pekerjaannya...,Bantu Linling,
28100,2,2101,2211501,Quest,1,Npc1624Born,Demi Teman Lama,Chang the Ninth dari Desa Qingce berkata bahwa dia akan pergi ke Wuwang Hill untuk mencari inspirasi, tapi belum juga kembali. Nenek Ruoxin mulai khawatir...,Temui Chang the Ninth,
28200,2,2101,2211601,Quest,1,Npc1624Born,Novel yang Luar Biasa!,Chang the Ninth memutuskan untuk menulis novel baru lagi, tapi dia tidak tahu harus mulai dari mana, dia benar-benar membutuhkan inspirasi...,Bantu Chang the Ninth,
28300,2,2101,2211701,Quest,1,Q22117NPCBorn,Mengunjungi Teman di Jueyun,Madame Ping akhir-akhir ini mengunjungi Mt. Hulao untuk menjenguk teman lama, tapi sepertinya dia menjatuhkan sesuatu...,Bantu Madame Ping,
27500,2,2101,2220001,Quest,1,Q2057NPCBorn,Perut Tak Berdasar,Saat berpatroli di Feiyun Slope, mereka kelaparan...,Temukan dari mana suara aneh berasal,
28400,2,2101,2250001,Quest,1,Q22500lulu,Kekhawatiran yang Berkelanjutan,Little Lulu belakangan ini sangat murung, sepertinya ada yang menganggu pikirannya...,Bantu Little Lulu,
28500,2,2101,2270101,Quest,1,Q22701_Start,Merpati yang Menguasai Ilmu Pedang,Sun Yu yang mencari jejak Adeptus di Jueyun Karst sepertinya butuh bantuan...,Selesaikan misi Sun Yu,
28700,2,2101,2250101,Quest,1,Q22501qingzhou1,Esensi dalam Syair,Qingzhou yang melihat meteorit jatuh langsung mendapat inspirasi, menggebu-gebu ingin pergi bersyair di lokasi jatuhnya meteorit...,Tenangkan hati Qingzhou,
29300,2,2101,2100001,Quest,1,Q2100001_N2031_310701492,Ah! Bajak Laut Ingin Tumbuh Dewasa!,Little Meng dari Liyue Harbor tampak sedang agak cemas belakangan ini ....,Bantu Little Meng,
29600,2,2101,2102601,Quest,1,Q2102601_N2411,Kegelisahan yang Mampir Melalui Air,Yue Chuan sepertinya sudah memungut botol apung Little Meng ....,Bantu Yue Chuan,
29700,2,2101,2102701,Quest,1,Q2100001_N2031_310701492,Bajak Laut, Angkat Sauh!,Kelihatannya masalah Little Meng sudah bisa diselesaikan ....,Bantu Little Meng,
29800,2,2101,2102801,Quest,1,Q2100001_N2031_310701492,Perjalanan Kecil: Jangan Lupa Bawa Obat,Little Meng mulai bersiap-siap untuk perjalanannya ....,Bantu Little Meng,
29801,2,2101,2102901,Quest,1,Q2102701_N2031,Perjalanan Kecil: Bukan Makanan darurat,Little Meng mulai bersiap-siap untuk perjalanannya ....,Bantu Little Meng,
29802,2,2101,2103001,Quest,1,Q2102706_N2031,Perjalanan Kecil: Peranti Bela Diri?,Little Meng mulai bersiap-siap untuk perjalanannya ....,Bantu Little Meng,
40060,2,2101,2103101,Quest,1,Q21031_N2202,Tamu Tak Diundang,Ada suatu hal yang kelihatannya sedang mengusik Huai'an dari Wangshu Inn ....,Bantu Huai'an,
25003,2,2101,2103301,Quest,1,Q21033_lanjie,Di mana Pedang yang Tersembunyi itu?,Lan sedang mencari sebuah pedang. Tapi pencariannya sampai sekarang belum membuahkan hasil, jadi dia ingin memperluas area pencariannya.,Bantu Lan,
25004,2,2101,2103401,Quest,1,Q2103401,Di mana Pedang yang Tersembunyi itu?,Lan sepertinya merubah pikirannya dalam pencarian Unseen Razor.,Bantu Lan,
41360,2,2101,2103501,Quest,1,Q2103501_Sunyu,Hari Pedang Tersembunyi,Sun Yu, murid Klan Guhua, sepertinya sedang memikirkan sesuatu ....,Bantu Sun Yu,
41361,2,2101,2103601,Quest,1,Q2103601,Hari Pedang Tersembunyi,Sun Yu, murid Klan Guhua, sepertinya sedang berlatih keras ....,Bantu Sun Yu,
41362,2,2101,2103701,Quest,1,Q2103701,Hari Pedang Tersembunyi,Saat-saat Sun Yu akan meninggalkan Pelabuhan Liyue sepertinya sudah semakin dekat ....,Bantu Sun Yu,
41363,2,2101,2103801,Quest,1,Q21038_SUNYU,Hari Pedang Tersembunyi,Sun Yu sepertinya sudah bersiap untuk meninggalkan Pelabuhan Liyue ....,Bantu Sun Yu,
41364,2,2101,2103201,Quest,1,,Hari Pedang Tersembunyi,Sun Yu yang mencari jejak Adeptus di Jueyun Karst sedang giat berlatih ....,Bantu Sun Yu,
31010,3,3101,0,Scene,2,EVENT_31010,Pergilah Kau, Bandit!,Sekelompok bandit terlihat berkeliaran di suatu area dan menjadi ancaman untuk keamanan di sekitar area tersebut. Pergilah ke sana dan kalahkan mereka.,Kalahkan semua musuh,
31020,3,3101,0,Scene,2,EVENT_31020,Kejahatan yang Menyebar,Abyss Mage terlihat melakukan ritual kepada para Hilichurl. Kalahkan mereka dan akhiri semua ini.,Habisi semua musuh,
31030,3,3101,0,Scene,2,EVENT_31030,Perampok Tak Bermoral,Sekelompok Treasure Hoarder membuat perkemahan di alam liar dan mempunyai rencana yang tidak baik. Kalahkan mereka dan akhiri semua ini.,Kalahkan semua musuh,
31040,3,3101,0,Scene,2,EVENT_31040,"Demi Harbingers!","Demi Harbingers..." para Fatui sepertinya sedang berkumpul untuk merencanakan sesuatu yang berbahaya. Jangan biarkan mereka begitu saja!,Kalahkan semua musuh,
31090,3,3101,0,Scene,2,EVENT_31090,Darurat,Ada Kairagi yang terlihat berkeliaran di alam liar dan mengancam keselamatan orang di sekitarnya. Kalahkan mereka dan akhiri ancaman ini.,Kalahkan Kairagi,
31091,3,3101,0,Scene,2,EVENT_31091a,Darurat,Ada Kairagi yang terlihat berkeliaran di alam liar dan mengancam keselamatan orang di sekitarnya. Kalahkan mereka dan akhiri ancaman ini.,Kalahkan Kairagi,
31092,3,3101,0,Scene,2,EVENT_31092,Darurat,Seorang Mirror Maiden telah terlihat di hutan belantara, mengancam keamanan area periferal. Kalahkan dia untuk mengakhiri ancaman ini.,Kalahkan Mirror Maiden,
31093,3,3101,0,Scene,2,EVENT_31093,Situasi Darurat,Mesin Ruin yang muncul di alam liar mengancam keamanan area di sekitarnya. Pergilah ke sana dan bersihkan ancaman ini.,Kalahkan Mesin Ruin,
31094,3,3101,0,Scene,2,EVENT_31094,Situasi Darurat,Mesin Ruin yang muncul di alam liar mengancam keamanan area di sekitarnya. Pergilah ke sana dan bersihkan ancaman ini.,Kalahkan Mesin Ruin,
31095,3,3101,0,Scene,2,EVENT_31095,Situasi Darurat,Mesin Ruin yang muncul di alam liar mengancam keamanan area di sekitarnya. Pergilah ke sana dan bersihkan ancaman ini.,Kalahkan Mesin Ruin,
31110,3,3101,0,Scene,2,EVENT_31110,Memanggil Petir,Sekelompok orang yang berniat jahat sepertinya sedang meneliti sesuatu dengan elemen Electro. Ayo kita hentikan mereka!,Kalahkan semua musuh,
