Id,CityId,PoolId,QuestId,Type,Rarity,CenterPosition,Title,Description,Target,
15704,2,1103,0,Scene,0,Event_15704,Чрезвычайная ситуация,Одолейте Глаз бури, угрожающий окрестностям города.,Одолейте Глаз бури,
15800,2,1104,0,Scene,0,Event_15800,Среди воров чести не сыскать,Группа Похитителей сокровищ обосновалась в окрестностях города и что-то замышляет. Разберитесь с этой угрозой.,Одолейте всех врагов,
15801,2,1104,0,Scene,0,Event_15801,Среди воров чести не сыскать,Группа Похитителей сокровищ обосновалась в окрестностях города и что-то замышляет. Разберитесь с этой угрозой.,Одолейте всех врагов,
15802,2,1104,0,Scene,0,Event_15802,Среди воров чести не сыскать,Группа Похитителей сокровищ обосновалась в окрестностях города и что-то замышляет. Разберитесь с этой угрозой.,Одолейте всех врагов,
15803,2,1104,0,Scene,0,Event_15803,Среди воров чести не сыскать,Группа Похитителей сокровищ обосновалась в окрестностях города и что-то замышляет. Разберитесь с этой угрозой.,Одолейте всех врагов,
15804,2,1104,0,Scene,0,Event_15804,Среди воров чести не сыскать,Группа Похитителей сокровищ обосновалась в окрестностях города и что-то замышляет. Разберитесь с этой угрозой.,Одолейте всех врагов,
15900,2,1101,0,Scene,0,Event_15900,Неприступная оборона,Победите всех монстров и защитите монолит артерий земли.,Защитите монолит артерий земли,
15901,2,1101,0,Scene,0,Event_15901,Неприступная оборона,Победите всех монстров и защитите монолит артерий земли.,Защитите монолит артерий земли,
15902,2,1101,0,Scene,0,Event_15902,Неприступная оборона,Победите всех монстров и защитите монолит артерий земли.,Защитите монолит артерий земли,
15903,2,1101,0,Scene,0,Event_15903,Неприступная оборона,Победите всех монстров и защитите монолит артерий земли.,Защитите монолит артерий земли,
15904,2,1101,0,Scene,0,Event_15904,Неприступная оборона,Победите всех монстров и защитите монолит артерий земли.,Защитите монолит артерий земли,
15905,2,1101,0,Scene,0,Event_15905,Неприступная оборона,Победите всех монстров и защитите монолит артерий земли.,Защитите монолит артерий земли,
16000,2,1101,0,Scene,0,Event_16000,Тяжело в учении, легко в бою,Выброс Электро элемента нарушил стихийный баланс местности. Одолейте всех врагов и остерегайтесь ударов молнии!,Победите врагов за отведённое время,
16001,2,1101,0,Scene,0,Event_16001,Тяжело в учении, легко в бою,Выброс Электро элемента нарушил стихийный баланс местности. Одолейте всех врагов и остерегайтесь ударов молнии!,Победите врагов за отведённое время,
16003,2,1101,0,Scene,0,Event_16003,Тяжело в учении, легко в бою,Выброс Электро элемента нарушил стихийный баланс местности. Одолейте всех врагов и остерегайтесь ударов молнии!,Победите врагов за отведённое время,
16004,2,1101,0,Scene,0,Event_16004,Тяжело в учении, легко в бою,Выброс Пиро элемента нарушил стихийный баланс местности. Одолейте всех врагов и остерегайтесь периодического Пиро урона!,Победите врагов за отведённое время,
16006,2,1101,0,Scene,0,Event_16006,Тяжело в учении, легко в бою,Выброс Пиро элемента нарушил стихийный баланс местности. Одолейте всех врагов и остерегайтесь периодического Пиро урона!,Победите врагов за отведённое время,
16007,2,1101,0,Scene,0,Event_16007,Тяжело в учении, легко в бою,Выброс Пиро элемента нарушил стихийный баланс местности. Одолейте всех врагов и остерегайтесь периодического Пиро урона!,Победите врагов за отведённое время,
16401,2,1102,0,Scene,0,Event_16401,Полный вперёд!,Достигните финиша за отведённое время. Побеждённые по пути противники дадут вам дополнительное время.,Достигните финиша за отведённое время,
16402,2,1102,0,Scene,0,Event_16402,Полный вперёд!,Достигните финиша за отведённое время. Побеждённые по пути противники дадут вам дополнительное время.,Достигните финиша за отведённое время,
16403,2,1102,0,Scene,0,Event_16403,Полный вперёд!,Достигните финиша за отведённое время. Побеждённые по пути противники дадут вам дополнительное время.,Достигните финиша за отведённое время,
16501,2,1102,0,Scene,0,Event_16501,Безопасность прежде всего,Кажется, монстры следят за грузовым аэростатом. Не дайте монстрам завладеть грузом и сопроводите аэростат до места назначения.,Сопроводите товарный аэростат до цели,
16502,2,1102,0,Scene,0,Event_16502,Безопасность прежде всего,Кажется, монстры следят за грузовым аэростатом. Не дайте монстрам завладеть грузом и сопроводите аэростат до места назначения.,Сопроводите товарный аэростат до цели,
16503,2,1102,0,Scene,0,Event_16503,Безопасность прежде всего,Кажется, монстры следят за грузовым аэростатом. Не дайте монстрам завладеть грузом и сопроводите аэростат до места назначения.,Сопроводите товарный аэростат до цели,
16504,2,1102,0,Scene,0,Event_16504,Безопасность прежде всего,Кажется, монстры следят за грузовым аэростатом. Не дайте монстрам завладеть грузом и сопроводите аэростат до места назначения.,Сопроводите товарный аэростат до цели,
16600,2,1102,0,Scene,0,Event_16600,Опасные перевозки,Хиличурлы сопровождают Слаймовый аэростат с опасным грузом внутри. Разрушьте Слаймовый аэростат хиличурлов и устраните угрозу.,Уничтожьте слаймовый аэростат,
16601,2,1102,0,Scene,0,Event_16601,Опасные перевозки,Хиличурлы сопровождают Слаймовый аэростат с опасным грузом внутри. Разрушьте Слаймовый аэростат хиличурлов и устраните угрозу.,Уничтожьте слаймовый аэростат,
16602,2,1102,0,Scene,0,Event_16602,Опасные перевозки,Хиличурлы сопровождают Слаймовый аэростат с опасным грузом внутри. Разрушьте Слаймовый аэростат хиличурлов и устраните угрозу.,Уничтожьте слаймовый аэростат,
16603,2,1102,0,Scene,0,Event_16603,Опасные перевозки,Хиличурлы сопровождают Слаймовый аэростат с опасным грузом внутри. Разрушьте Слаймовый аэростат хиличурлов и устраните угрозу.,Уничтожьте слаймовый аэростат,
16604,2,1102,0,Scene,0,Event_16604,Опасные перевозки,Хиличурлы сопровождают Слаймовый аэростат с опасным грузом внутри. Разрушьте Слаймовый аэростат хиличурлов и устраните угрозу.,Уничтожьте слаймовый аэростат,
25300,2,2101,2210001,Quest,1,Event_25300,Дела болотные,Хуай Ань, владелец постоялого двора «Ваншу», не может перестать беспокоиться о монстрах, бродящих вокруг его гостиницы.,Помогите Хуай Аню,
25301,2,2101,2210101,Quest,1,Event_25300,Дела болотные,Хуай Ань, владелец постоялого двора «Ваншу», не может перестать беспокоиться о монстрах, бродящих вокруг его гостиницы.,Помогите Хуай Аню,
25302,2,2101,2210201,Quest,1,Event_25300,Дела болотные,Хуай Ань, владелец постоялого двора «Ваншу», не может перестать беспокоиться о монстрах, бродящих вокруг его гостиницы.,Помогите Хуай Аню,
25400,2,2101,2210301,Quest,1,Event_25300,Гости издалека,Люди замечают подозрительное движение вокруг постоялого двора «Ваншу». Верр Голдет переживает за безопасность постояльцев...,Помогите Верр Голдет,
25401,2,2101,2210401,Quest,1,Event_25300,Гости издалека,Люди замечают подозрительное движение вокруг постоялого двора «Ваншу». Верр Голдет переживает за безопасность постояльцев...,Помогите Верр Голдет,
25402,2,2101,2210501,Quest,1,Event_25300,Гости издалека,Люди замечают подозрительное движение вокруг постоялого двора «Ваншу». Верр Голдет переживает за безопасность постояльцев...,Помогите Верр Голдет,
25500,2,2101,2230001,Quest,1,Event_25500,Путевые заметки Гео,Кажется, Му Шэн многое знает об истории Гео Архонта...,Послушайте историю Му Шэна,
25600,2,2101,2230101,Quest,1,Event_25600,Сейчас объясню,Чайный доктор Лю Су потерял нить своих мыслей, пока рассказывал свою историю. Это его беспокоит...,Помогите Лю Су,
25700,2,2101,2230201,Quest,1,Event_25700,Потрясающий роман,Чан Девятый написал новую книгу, и он ищет кого-то, кто смог бы проводить его до торговой гильдии «Фэйюнь»...,Помогите Чану Девятому,
25800,2,2101,2230301,Quest,1,Event_25800,Вкус вина и свободы,В последнее время у таверны Дэ Гуя проблемы, и он не знает, что с ними делать...,Помогите Дэ Гую,
25900,2,2101,2230401,Quest,1,Event_25900,Клад моряка,У Чжан Шуня проблемы с деньгами, и он ищет способ заработать...,Помогите Чжан Шуню,
25901,2,2101,2230601,Quest,1,Event_25900,Клад моряка,У Чжан Шуня проблемы с деньгами, и он ищет способ заработать...,Помогите Чжан Шуню,
25902,2,2101,2230701,Quest,1,Event_25900,Клад моряка,У Чжан Шуня проблемы с деньгами, и он ищет способ заработать...,Помогите Чжан Шуню,
26000,2,2101,2230501,Quest,1,Event_26000,Неогранённый алмаз,Ши Тоу пытается привлечь больше клиентов. Вот если бы вы сыграли с ним в игру...,Сыграйте с Ши Тоу,
26100,2,2101,2200001,Quest,1,Q22000LuluSpawn,Пираты в Ли Юэ!,Детишки хотят поиграть в опасные пиратские игры...,Поиграйте с детьми в пиратов,
26200,2,2101,2200101,Quest,1,Q22000LuluSpawn,Пираты в Ли Юэ!,Детишки хотят поиграть в опасные пиратские игры...,Поиграйте с детьми в пиратов,
26300,2,2101,2200201,Quest,1,Q22000LuluSpawn,Пираты в Ли Юэ!,Детишки хотят поиграть в опасные пиратские игры...,Поиграйте с детьми в пиратов,
26400,2,2101,2200301,Quest,1,Event_26400,Дилемма Янь Сяо,Шеф-повару постоялого двора «Ваншу» Янь Сяо нужны некоторые ингредиенты для его блюда. Он ищет помощи...,Помогите Янь Сяо,
26500,2,2101,2200401,Quest,1,Q22003JiangXueBorn,Рыбак Цзян Сюэ,Цзян Сюэ рыбачит в одиночестве. Похоже, он ждёт какого-то чуда...,Помогите Цзян Сюэ,
25100,2,2101,2210601,Quest,1,Event_25100,Один корабль, два, три...,Вчера Линь Лин забыла посчитать корабли, пришвартованные в порту. Это её ужасно беспокоит...,Помогите Линь Лин,
25200,2,2101,2210701,Quest,1,Event_25200,Хороший знак,Чжи Хуа ищет того, кто сможет найти ему подходящего партнёра...,Помогите Чжи Хуа,
25000,2,2101,2210801,Quest,1,Event_25000,Где же Скрытый клинок?,Мисс Лань ищет некий особый меч, но пока её поиски не увенчались успехом. Она решила расширить область поисков...,Помогите мисс Лань,
25001,2,2101,2210901,Quest,1,Event_25000,Где же Скрытый клинок?,Мисс Лань ищет некий особый меч, но пока её поиски не увенчались успехом. Она решила расширить область поисков...,Помогите мисс Лань,
25002,2,2101,2211001,Quest,1,Event_25000,Где же Скрытый клинок?,Мисс Лань ищет некий особый меч, но пока её поиски не увенчались успехом. Она решила расширить область поисков...,Помогите мисс Лань,
26600,2,2101,2211201,Quest,1,Event_26600_01,Ремонт на постоялом дворе «Ваншу»,Хуай Ань, владелец постоялого двора «Ваншу», ищет помощника, чтобы заделать дыру в лестнице, ведущей в его гостиницу.,Помогите Хуай Аню,
26700,2,2101,2211301,Quest,1,Event_26700_01,Ремонт на постоялом дворе «Ваншу»,Хуай Ань, владелец постоялого двора «Ваншу», ищет помощника, чтобы заделать другую дыру в лестнице, ведущей в его гостиницу.,Помогите Хуай Аню,
26800,2,2101,2200501,Quest,1,Q22005BaoerInitPos,Потерянная реликвия,Бао Эр потеряла ценную реликвию и теперь отчаянно пытается отыскать её. Кажется, ей не помешала бы помощь...,Помогите Бао Эр,
26801,2,2101,2200601,Quest,1,Q22005BaoerInitPos,Потерянная реликвия,Бао Эр потеряла ценную реликвию и теперь отчаянно пытается отыскать её. Кажется, ей не помешала бы помощь...,Помогите Бао Эр,
26802,2,2101,2200701,Quest,1,Q22005BaoerInitPos,Потерянная реликвия,Бао Эр потеряла ценную реликвию и теперь отчаянно пытается отыскать её. Кажется, ей не помешала бы помощь...,Помогите Бао Эр,
26900,2,2101,2200901,Quest,1,Q22009SoRaYaInitPos,Дело о краже сокровищ,Сорайя очень недовольна Похитителями сокровищ, постоянно крадущими реликвии. Она как раз ищет человека, способного помочь ей остановить Похитителей сокровищ.,Помогите Сорайе,
27000,2,2101,2200801,Quest,1,Q1120201NPC,Лучшее лекарство всегда горькое,Хун Доу, дочь Чэнь Сян, не хочет принимать лекарство, но, возможно, немного миндального тофу сможет убедить её...,Помогите Чэнь Сян,
28000,2,2101,2211401,Quest,1,Event_25100,Так называемая «работа»,Линь Лин постоянно допускает ошибки на работе, поэтому ей грозит увольнение...,Помогите Линь Лин,
28100,2,2101,2211501,Quest,1,Npc1624Born,В ожидании старого друга,Чан Девятый из деревни Цинцэ сказал, что пошёл на склон Уван за материалами, но до сих пор не вернулся. Бабуля Жо Синь переживает...,Найдите Чана Девятого,
28200,2,2101,2211601,Quest,1,Npc1624Born,Вот это новелла!,Чан Девятый хочет написать новый роман, но, к несчастью, не знает, с чего начать. Ему срочно нужно найти вдохновение...,Помогите Чану Девятому,
28300,2,2101,2211701,Quest,1,Q22117NPCBorn,Визит в Заоблачный Предел,Мадам Пин ходила на гору Хулао искать старого друга, но обнаружила, что, кажется, забыла некоторые вещи на вершине...,Помогите мадам Пин,
27500,2,2101,2220001,Quest,1,Q2057NPCBorn,Бездонный аппетит,Патрулирующий торговую площадь Фэйюнь И Чэн сильно проголодался...,Найдите источник грохота,
28400,2,2101,2250001,Quest,1,Q22500lulu,Печали взросления,Последнее время малышка Лулу часто грустит. Кажется, её что-то беспокоит...,Помогите малышке Лулу,
28500,2,2101,2270101,Quest,1,Q22701_Start,Воробей и Клинок,Сунь Юй ищет наставления у Адептов в Заоблачном пределе, но, кажется, ему не помешает и ваша помощь...,Выполните поручение Сунь Юя,
28700,2,2101,2250101,Quest,1,Q22501qingzhou1,Суть поэзии,Метеоритный дождь вдохновляет Цин Чжоу. Он хочет отправиться на место падения и сочинить несколько стихов.,Отговорите Цин Чжоу,
29300,2,2101,2100001,Quest,1,Q2100001_N2031_310701492,Полундра! Пираты хотят вырасти!,Малыш Мэн из Ли Юэ обеспокоен.,Помогите Малышу Мэну,
29600,2,2101,2102601,Quest,1,Q2102601_N2411,Принесённое волнами беспокойство,Юэ Чуань нашёл бутылку Малыша Мэна.,Помогите Юэ Чуаню,
29700,2,2101,2102701,Quest,1,Q2100001_N2031_310701492,Маленький пират выходит в море!,Кажется, проблему Малыша Мэна можно решить...,Помогите Малышу Мэну,
29800,2,2101,2102801,Quest,1,Q2100001_N2031_310701492,Небольшое путешествие: Заготовленное лекарство,Малыш Мэн готовится к путешествию.,Помогите Малышу Мэну,
29801,2,2101,2102901,Quest,1,Q2102701_N2031,Небольшое путешествие: Выученные рецепты,Малыш Мэн готовится к путешествию.,Помогите Малышу Мэну,
29802,2,2101,2103001,Quest,1,Q2102706_N2031,Небольшое путешествие: Способы самозащиты,Малыш Мэн готовится к путешествию.,Помогите Малышу Мэну,
40060,2,2101,2103101,Quest,1,Q21031_N2202,Незваные гости,Хуай Ань с постоялого двора «Ваншу» чем-то обеспокоен...,Помогите Хуай Аню,
25003,2,2101,2103301,Quest,1,Q21033_lanjie,Где же Скрытый клинок?,Мисс Лань ищет некий особый меч, но пока её поиски не увенчались успехом. Она решила расширить область поисков...,Помогите мисс Лань,
25004,2,2101,2103401,Quest,1,Q2103401,Где же Скрытый клинок?,Кажется, мисс Лань передумала искать Скрытый клинок.,Помогите мисс Лань,
41360,2,2101,2103501,Quest,1,Q2103501_Sunyu,День Отбытия клинка,Кажется, Сунь Юй из школы Гухуа о чём-то крепко задумался...,Помогите Сунь Юю,
41361,2,2101,2103601,Quest,1,Q2103601,День Отбытия клинка,Сунь Юй из школы Гухуа усердно тренируется...,Помогите Сунь Юю,
41362,2,2101,2103701,Quest,1,Q2103701,День Отбытия клинка,День, когда Сунь Юю пора будет покинуть Ли Юэ, стремительно приближается...,Помогите Сунь Юю,
41363,2,2101,2103801,Quest,1,Q21038_SUNYU,День Отбытия клинка,Сунь Юй, похоже, готовится покинуть Ли Юэ...,Помогите Сунь Юю,
41364,2,2101,2103201,Quest,1,,День Отбытия клинка,Сунь Юй ищет наставлений у Адептов в Заоблачном пределе и, похоже, усердно тренируется...,Помогите Сунь Юю,
31010,3,3101,0,Scene,2,EVENT_31010,Бандитам здесь не место,Банда разбойников терроризирует окрестности. Победите их и восстановите безопасность.,Одолейте всех врагов,
31020,3,3101,0,Scene,2,EVENT_31020,Распространяя зло,Маг бездны проводит злые ритуалы над хиличурлами. Немедленно разберитесь с этой угрозой.,Победите всех монстров,
31030,3,3101,0,Scene,2,EVENT_31030,Среди воров чести не сыскать,Группа Похитителей сокровищ обосновалась в окрестностях города и что-то замышляет. Разберитесь с этой угрозой.,Одолейте всех врагов,
31040,3,3101,0,Scene,2,EVENT_31040,«За Предвестников!»,«За Предвестников...» Кажется, Фатуи опять что-то замышляют. Не дайте им привести свои планы в действие!,Одолейте всех врагов,
31090,3,3101,0,Scene,2,EVENT_31090,Чрезвычайная ситуация,В окрестностях заметили кайраги. Уничтожьте эту угрозу безопасности.,Уничтожьте кайраги,
31091,3,3101,0,Scene,2,EVENT_31091a,Чрезвычайная ситуация,В окрестностях заметили кайраги. Уничтожьте эту угрозу безопасности.,Уничтожьте кайраги,
31092,3,3101,0,Scene,2,EVENT_31092,Чрезвычайная ситуация,В окрестностях заметили Зеркальную деву. Ликвидируйте эту угрозу общественной безопасности.,Одолейте Зеркальную деву,
31093,3,3101,0,Scene,2,EVENT_31093,Чрезвычайная ситуация,В округе появились руинные механизмы, они угрожают порядку и безопасности. Уничтожьте их, чтобы устранить угрозу.,Уничтожьте руинные механизмы,
31094,3,3101,0,Scene,2,EVENT_31094,Чрезвычайная ситуация,В округе появились руинные механизмы, они угрожают порядку и безопасности. Уничтожьте их, чтобы устранить угрозу.,Уничтожьте руинные механизмы,
31095,3,3101,0,Scene,2,EVENT_31095,Чрезвычайная ситуация,В округе появились руинные механизмы, они угрожают порядку и безопасности. Уничтожьте их, чтобы устранить угрозу.,Уничтожьте руинные механизмы,
31110,3,3101,0,Scene,2,EVENT_31110,Зов грома,Группа парней, замышляющих что-то недоброе, исследуют Электро элемент. Их необходимо остановить!,Одолейте всех врагов,
31111,3,3101,0,Scene,2,EVENT_31111,Зов грома,Группа парней, замышляющих что-то недоброе, исследуют Электро элемент. Их необходимо остановить!,Победите всех врагов,
31112,3,3101,0,Scene,2,EVENT_31112,Зов грома,Группа парней, замышляющих что-то недоброе, исследуют Электро элемент. Их необходимо остановить!,Одолейте всех врагов,
31113,3,3101,0,Scene,2,EVENT_31113,Зов грома,Группа парней, замышляющих что-то недоброе, исследуют Электро элемент. Их необходимо остановить!,Одолейте всех врагов,
31114,3,3101,0,Scene,2,EVENT_31114a,Зов грома,Группа парней, замышляющих что-то недоброе, исследуют Электро элемент. Их необходимо остановить!,Одолейте всех врагов,
31170,3,3101,0,Scene,2,EVENT_31170,Злокозненные скитальцы,В округе появились призраки, они угрожают порядку и безопасности. Уничтожьте их, чтобы устранить угрозу.,Победите всех монстров,
31171,3,3101,0,Scene,2,EVENT_31171,Злокозненные скитальцы,В округе появились призраки, они угрожают порядку и безопасности. Уничтожьте их, чтобы устранить угрозу.,Победите всех монстров,
31172,3,3101,0,Scene,2,EVENT_31172,Злокозненные скитальцы,В округе появились призраки, они угрожают порядку и безопасности. Уничтожьте их, чтобы устранить угрозу.,Победите всех монстров,
31220,3,3101,0,Scene,2,EVENT_31220,Плохие собаки,Появившаяся в окрестностях стая гончих Разрыва угрожает безопасности окружающих территорий. Одолейте их и положите конец угрозе.,Победите всех монстров,
31221,3,3101,0,Scene,2,EVENT_31221,Плохие собаки,Появившаяся в окрестностях стая гончих Разрыва угрожает безопасности окружающих территорий. Одолейте их и положите конец угрозе.,Победите всех монстров,
31222,3,3101,0,Scene,2,EVENT_31222,Плохие собаки,Появившаяся в окрестностях стая гончих Разрыва угрожает безопасности окружающих территорий. Одолейте их и положите конец угрозе.,Победите всех монстров,
31230,3,3101,0,Scene,2,EVENT_31230,Блуждающее зло,Группа монстров бродит по округе, угрожая общественной безопасности. Победите их и уничтожьте эту угрозу.,Победите всех монстров,
31231,3,3101,0,Scene,2,EVENT_31231,Блуждающее зло,Группа монстров бродит по округе, угрожая общественной безопасности. Победите их и уничтожьте эту угрозу.,Победите всех монстров,
31240,3,3101,0,Scene,2,EVENT_31240,Опасность на воде,Шайка хиличурлов устроила в море лагерь и угрожает проходящим мимо кораблям. Победите их, чтобы устранить угрозу.,Победите всех монстров,
31241,3,3101,0,Scene,2,EVENT_31241,Опасность на воде,Шайка хиличурлов устроила в море лагерь и угрожает проходящим мимо кораблям. Победите их, чтобы устранить угрозу.,Победите всех монстров,
31060,3,3102,0,Scene,2,EVENT_31060,Благородный муж атакует средь бела дня,Какие-то жулики замышляют зловещие преступления и готовятся нарушить общественный порядок. Если вы сможете пробраться в их лагерь и похитить припасы, то это значительно их ослабит.,Пройдите испытание «захват ресурсов»,
31061,3,3102,0,Scene,2,EVENT_31061,Благородный муж атакует средь бела дня,Какие-то жулики замышляют зловещие преступления и готовятся нарушить общественный порядок. Если вы сможете пробраться в их лагерь и похитить припасы, то это значительно их ослабит.,Пройдите испытание «захват ресурсов»,
31062,3,3102,0,Scene,2,EVENT_31062,Благородный муж атакует средь бела дня,Какие-то жулики замышляют зловещие преступления и готовятся нарушить общественный порядок. Если вы сможете пробраться в их лагерь и похитить припасы, то это значительно их ослабит.,Пройдите испытание «захват ресурсов»,
31063,3,3102,0,Scene,2,EVENT_31063,Благородный муж атакует средь бела дня,Какие-то жулики замышляют зловещие преступления и готовятся нарушить общественный порядок. Если вы сможете пробраться в их лагерь и похитить припасы, то это значительно их ослабит.,Пройдите испытание «захват ресурсов»,
31064,3,3102,0,Scene,2,EVENT_31064,Благородный муж атакует средь бела дня,Какие-то жулики замышляют зловещие преступления и готовятся нарушить общественный порядок. Если вы сможете пробраться в их лагерь и похитить припасы, то это значительно их ослабит.,Пройдите испытание «захват ресурсов»,
31065,3,3102,0,Scene,2,EVENT_31065,Благородный муж атакует средь бела дня,Какие-то жулики замышляют зловещие преступления и готовятся нарушить общественный порядок. Если вы сможете пробраться в их лагерь и похитить припасы, то это значительно их ослабит.,Пройдите испытание «захват ресурсов»,
31066,3,3102,0,Scene,2,EVENT_31066,Благородный муж атакует средь бела дня,Какие-то жулики замышляют зловещие преступления и готовятся нарушить общественный порядок. Если вы сможете пробраться в их лагерь и похитить припасы, то это значительно их ослабит.,Пройдите испытание «захват ресурсов»,
31067,3,3102,0,Scene,2,EVENT_31067,Благородный муж атакует средь бела дня,Какие-то жулики замышляют зловещие преступления и готовятся нарушить общественный порядок. Если вы сможете пробраться в их лагерь и похитить припасы, то это значительно их ослабит.,Пройдите испытание «захват ресурсов»,
31068,3,3102,0,Scene,2,EVENT_31068,Благородный муж атакует средь бела дня,Какие-то жулики замышляют зловещие преступления и готовятся нарушить общественный порядок. Если вы сможете пробраться в их лагерь и похитить припасы, то это значительно их ослабит.,Пройдите испытание «захват ресурсов»,
31069,3,3102,0,Scene,2,EVENT_31069,Благородный муж атакует средь бела дня,Какие-то жулики замышляют зловещие преступления и готовятся нарушить общественный порядок. Если вы сможете пробраться в их лагерь и похитить припасы, то это значительно их ослабит.,Пройдите испытание «захват ресурсов»,
31210,3,3102,0,Scene,2,EVENT_31210,Благородный муж атакует средь бела дня,Какие-то жулики замышляют зловещие преступления и готовятся нарушить общественный порядок. Если вы сможете пробраться в их лагерь и похитить припасы, то это значительно их ослабит.,Пройдите испытание «захват ресурсов»,
31211,3,3102,0,Scene,2,EVENT_31211,Благородный муж атакует средь бела дня,Какие-то жулики замышляют зловещие преступления и готовятся нарушить общественный порядок. Если вы сможете пробраться в их лагерь и похитить припасы, то это значительно их ослабит.,Пройдите испытание «захват ресурсов»,
31080,3,3102,0,Scene,2,EVENT_31080,Растущая угроза,Не дайте хиличурлам достроить дозорную башню в окрестностях города.,Разрушьте башни хиличурлов,
31081,3,3102,0,Scene,2,EVENT_31081,Растущая угроза,Не дайте хиличурлам достроить дозорную башню в окрестностях города.,Разрушьте башни хиличурлов,
31082,3,3102,0,Scene,2,EVENT_31082,Растущая угроза,Не дайте хиличурлам достроить дозорную башню в окрестностях города.,Разрушьте башни хиличурлов,
31180,3,3102,0,Scene,2,EVENT_31180,Операция «Громовой подрыв»,В округе заметили группу нарушителей спокойствия. Общественная безопасность под угрозой! Направляйтесь туда и уничтожьте их. Расположенные поблизости ветви Громовой сакуры и Жилища грома могут сотворить чудеса, если верно их использовать.,Пройдите испытание «ограниченная по времени битва»,
31181,3,3102,0,Scene,2,EVENT_31181,Операция «Громовой подрыв»,В округе заметили группу нарушителей спокойствия. Общественная безопасность под угрозой! Направляйтесь туда и уничтожьте их. Расположенные поблизости ветви Громовой сакуры и Жилища грома могут сотворить чудеса, если верно их использовать.,Пройдите испытание «ограниченная по времени битва»,
31182,3,3102,0,Scene,2,EVENT_31182,Операция «Громовой подрыв»,В округе заметили группу нарушителей спокойствия. Общественная безопасность под угрозой! Направляйтесь туда и уничтожьте их. Расположенные поблизости ветви Громовой сакуры и Жилища грома могут сотворить чудеса, если верно их использовать.,Пройдите испытание «ограниченная по времени битва»,
31190,3,3102,0,Scene,2,EVENT_31190,План «включи и сражайся»,В округе заметили группу нарушителей спокойствия. Общественная безопасность под угрозой! Направляйтесь туда и уничтожьте их. Расположенные поблизости ветви Громовой сакуры и Кристаллы ореола могут сотворить чудеса, если верно их использовать.,Пройдите испытание «ограниченная по времени битва»,
31191,3,3102,0,Scene,2,EVENT_31191,План «включи и сражайся»,В округе заметили группу нарушителей спокойствия. Общественная безопасность под угрозой! Направляйтесь туда и уничтожьте их. Расположенные поблизости ветви Громовой сакуры и Кристаллы ореола могут сотворить чудеса, если верно их использовать.,Пройдите испытание «ограниченная по времени битва»,
31192,3,3102,0,Scene,2,EVENT_31192,План «включи и сражайся»,В округе заметили группу нарушителей спокойствия. Общественная безопасность под угрозой! Направляйтесь туда и уничтожьте их. Расположенные поблизости ветви Громовой сакуры и Кристаллы ореола могут сотворить чудеса, если верно их использовать.,Пройдите испытание «ограниченная по времени битва»,
31193,3,3102,0,Scene,2,EVENT_31193,План «включи и сражайся»,В округе заметили группу нарушителей спокойствия. Общественная безопасность под угрозой! Направляйтесь туда и уничтожьте их. Расположенные поблизости ветви Громовой сакуры и Кристаллы ореола могут сотворить чудеса, если верно их использовать.,Пройдите испытание «ограниченная по времени битва»,
31100,3,3103,0,Scene,2,EVENT_31100,Громогласные пустоши,За городом клубится необычный туман, заряженный элементом Электро. Это большая угроза для случайных путников. Вы можете использовать Анемо, чтобы рассеять туман, но остерегайтесь опасностей, которые он таит.,Пройдите испытание «рассеивание тумана»,
31101,3,3103,0,Scene,2,EVENT_31101,Громогласные пустоши,За городом клубится необычный туман, заряженный элементом Электро. Это большая угроза для случайных путников. Вы можете использовать Анемо, чтобы рассеять туман, но остерегайтесь опасностей, которые он таит.,Пройдите испытание «рассеивание тумана»,
31102,3,3103,0,Scene,2,EVENT_31102,Громогласные пустоши,За городом клубится необычный туман, заряженный элементом Электро. Это большая угроза для случайных путников. Вы можете использовать Анемо, чтобы рассеять туман, но остерегайтесь опасностей, которые он таит.,Пройдите испытание «рассеивание тумана»,
31103,3,3103,0,Scene,2,EVENT_31103,Громогласные пустоши,За городом клубится необычный туман, заряженный элементом Электро. Это большая угроза для случайных путников. Вы можете использовать Анемо, чтобы рассеять туман, но остерегайтесь опасностей, которые он таит.,Пройдите испытание «рассеивание тумана»,
